song_id,individual,site,sex,split,onset_ms,offset_ms,dur_ms,gap_to_prev_ms,bout_id,family,fine,p_family,p_fine,cluster,umap_x,umap_y,human_verified,rand
208345,TAW_2016_08_18_WHW006A,TAW,M,train,16532.6,16642.9,110.3,116.1,1,Upsqueak,Upsqueak(cleanglass),0.999,0.965,5,3.03,4.38,False,0.19516651721865041
208345,TAW_2016_08_18_WHW006A,TAW,M,train,16759.0,16898.3,139.3,116.1,1,Stutter,Stutter_Stutter(LBITAW+nownow),1.0,0.957,47,1.47,4.06,False,0.4893925374065887
208345,TAW_2016_08_18_WHW006A,TAW,M,train,16927.3,17014.4,87.1,29.0,1,Stutter,Stutter,0.98,0.973,49,0.13,7.29,False,0.7416414518360422
208345,TAW_2016_08_18_WHW006A,TAW,M,train,17060.9,17391.7,330.9,46.4,1,UNKNOWN,(idiolect pool),0.948,0.0,-1,5.07,13.73,False,0.4925690707532976
208345,TAW_2016_08_18_WHW006A,TAW,M,train,17542.7,17658.8,116.1,150.9,1,Upsqueak,Upsqueak(kitten),0.998,0.993,42,1.7,4.43,False,0.4831808633136685
208345,TAW_2016_08_18_WHW006A,TAW,M,train,17734.2,17914.2,180.0,75.5,1,Upsqueak,Upsqueak(piercing),1.0,0.927,-1,4.59,5.5,False,0.8382304210818006
208345,TAW_2016_08_18_WHW006A,TAW,M,train,17943.2,18378.6,435.4,29.0,1,Flatsqueak,Flatsqueak_Downsqueak_Tinkee,0.999,0.998,46,3.77,6.24,False,0.36140377906718635
208345,TAW_2016_08_18_WHW006A,TAW,M,train,18517.9,18610.8,92.9,139.3,1,Click,Click_Click(tail),0.999,0.998,8,1.58,-1.09,False,0.8597946748116456
208345,TAW_2016_08_18_WHW006A,TAW,M,train,18680.5,19162.3,481.8,69.7,1,Upsqueak,Upsqueak(twopeaks)_Pipe_Table,0.995,0.979,46,3.57,6.74,False,0.40680480095172356
208345,TAW_2016_08_18_WHW006A,TAW,M,train,19284.2,19603.4,319.3,121.9,1,Downsqueak,Downsqueak(chumpbit)_Pipe(high),0.454,0.513,-1,3.76,5.32,False,0.3282331056783394
208345,TAW_2016_08_18_WHW006A,TAW,M,train,19748.6,19858.9,110.3,145.1,1,Stutter,Stutter,0.72,0.687,42,1.76,4.4,False,0.453989911199699
208345,TAW_2016_08_18_WHW006A,TAW,M,train,20021.4,20137.5,116.1,162.5,1,Alarmy,Alarmy(short+up),1.0,0.878,-1,0.45,6.83,False,0.7624469586748684
208345,TAW_2016_08_18_WHW006A,TAW,M,train,20183.9,20363.9,180.0,46.4,1,UNKNOWN,(idiolect pool),0.823,0.0,-1,6.6,7.23,False,0.12600202786399428
208345,TAW_2016_08_18_WHW006A,TAW,M,train,20485.8,20828.3,342.5,121.9,1,UNKNOWN,(idiolect pool),0.906,0.0,-1,5.09,13.79,False,0.19641921587201738
208345,TAW_2016_08_18_WHW006A,TAW,M,train,21223.0,21571.3,348.3,394.7,1,Cough,Cough(clickhigh),1.0,0.755,8,1.98,-1.98,False,0.951444825663092
208345,TAW_2016_08_18_WHW006A,TAW,M,train,21873.2,21989.3,116.1,301.9,1,Upsqueak,Upsqueak(kitten),0.828,0.972,42,1.63,4.46,False,0.17549162738135737
208345,TAW_2016_08_18_WHW006A,TAW,M,train,22285.4,22407.3,121.9,296.1,1,Alarmy,Alarmy(short+up),1.0,0.952,49,0.28,7.5,False,0.5677273179310546
208345,TAW_2016_08_18_WHW006A,TAW,M,train,22726.5,22865.9,139.3,319.3,1,Stutter,Stutter_Stutter(LBITAW+nownow),0.998,0.955,47,1.6,3.76,False,0.5793144666619379
208345,TAW_2016_08_18_WHW006A,TAW,M,train,23185.1,23347.7,162.5,319.3,1,Upsqueak,Upsqueak(piercing),0.999,0.97,-1,4.73,5.46,False,0.4896244620502448
208345,TAW_2016_08_18_WHW006A,TAW,M,train,23696.0,23835.3,139.3,348.3,1,Upsqueak,Upsqueak(kitten),1.0,0.995,42,1.78,4.45,False,0.6447452485768186
208345,TAW_2016_08_18_WHW006A,TAW,M,train,24270.7,24410.0,139.3,435.4,1,Stutter,Stutter_Stutter(LBITAW+nownow),1.0,0.952,47,1.38,4.05,False,0.22982672579761843
208345,TAW_2016_08_18_WHW006A,TAW,M,train,24711.8,24897.6,185.8,301.9,1,Upsqueak,Upsqueak(piercing),1.0,0.982,-1,4.73,5.55,False,0.5526622677767482
208345,TAW_2016_08_18_WHW006A,TAW,M,train,25245.9,25425.9,180.0,348.3,1,UNKNOWN,(idiolect pool),0.993,0.0,-1,6.72,7.11,False,0.37217325524689715
208345,TAW_2016_08_18_WHW006A,TAW,M,train,27115.1,27324.1,209.0,1689.3,2,Pipe,Pipe(OTHER),1.0,0.723,24,-0.06,13.75,False,0.661667259629189
208345,TAW_2016_08_18_WHW006A,TAW,M,train,29448.7,29547.4,98.7,2124.6,3,Alarmy,Alarmy(short+up),1.0,0.852,-1,0.22,7.31,False,0.14122354337314946
208345,TAW_2016_08_18_WHW006A,TAW,M,train,29802.8,29982.8,180.0,255.4,3,Upsqueak,Upsqueak(piercing),1.0,0.979,-1,4.67,5.54,False,0.5708774168394762
208345,TAW_2016_08_18_WHW006A,TAW,M,train,30261.4,30394.9,133.5,278.6,3,Stutter,Stutter_Stutter(LBITAW+nownow),1.0,0.963,47,1.57,3.87,False,0.1852703553833237
208345,TAW_2016_08_18_WHW006A,TAW,M,train,30725.8,30905.8,180.0,330.9,3,UNKNOWN,(idiolect pool),0.97,0.0,-1,6.63,7.11,False,0.2786430631150364
208345,TAW_2016_08_18_WHW006A,TAW,M,train,31184.4,31323.7,139.3,278.6,3,Alarmy,Alarmy(short+up),1.0,0.757,49,0.41,7.56,False,0.21870980032358323
208345,TAW_2016_08_18_WHW006A,TAW,M,train,31439.8,31555.9,116.1,116.1,3,Upsqueak,Upsqueak(kitten),0.999,0.998,42,1.69,4.47,False,0.1828377798688171
208345,TAW_2016_08_18_WHW006A,TAW,M,train,31811.3,31968.1,156.7,255.4,3,Stutter,Stutter_Stutter(LBITAW+nownow),0.996,0.8,47,1.59,3.73,False,0.825710951560667
208345,TAW_2016_08_18_WHW006A,TAW,M,train,32252.5,32432.5,180.0,284.4,3,Upsqueak,Upsqueak(piercing),1.0,0.97,-1,4.73,5.49,False,0.28570756766089034
208345,TAW_2016_08_18_WHW006A,TAW,M,train,32804.0,33036.2,232.2,371.5,3,Pipe,Pipe(hard)_Tink(G#[6]+),0.998,0.893,18,0.49,15.71,False,0.9271237818644493
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,69.7,139.3,69.7,,0,Stutter,Stutter,0.994,0.88,47,-0.19,3.89,False,0.9699265253451909
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,371.5,464.4,92.9,232.2,0,Stutter,Stutter,1.0,0.692,47,0.29,4.32,False,0.5712604699370973
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,534.1,626.9,92.9,69.7,0,Alarmy,Alarmy(short+up),0.987,0.996,-1,3.31,1.48,False,0.1430011226657264
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,673.4,743.0,69.7,46.4,0,Stutter,Stutter,1.0,0.884,-1,0.41,6.53,False,0.37454824337958126
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,766.3,946.2,180.0,23.2,0,UNKNOWN,(idiolect pool),0.654,0.0,-1,0.24,9.83,False,0.797732263348214
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,992.7,1108.8,116.1,46.4,0,Chump,Chump,0.999,0.999,29,6.96,13.22,False,0.36739072869707046
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,1132.0,1271.3,139.3,23.2,0,Pipe,Pipe(F#[6]),0.954,0.454,10,-1.22,11.17,False,0.08701721830278875
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,1364.2,1573.2,209.0,92.9,0,Stepup,Stepup(OTHER),0.776,0.996,21,4.85,10.32,False,0.5567849109281879
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,1666.0,1892.4,226.4,92.9,0,Pipe,Pipe(low)_Tailoff2,0.936,0.556,24,2.48,13.45,False,0.8451208514960348
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,1962.1,2078.2,116.1,69.7,0,Chump,Chump,0.998,0.988,29,7.03,13.26,False,0.7959263871435024
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,2147.8,2263.9,116.1,69.7,0,Chump,Chump,0.332,1.0,29,7.12,13.3,False,0.17512314013035324
208346,TAW_2016_04_20_BAE001_01,TAW,M,val,2356.8,2542.6,185.8,92.9,0,Pipe,Pipe(E[6]+),1.0,0.781,41,-1.81,9.63,False,0.6727646144124667
208352,TAW_2016_04_20_BAE005A,TAW,F,train,69.7,162.5,92.9,,0,Pipe,Pipe(E[6]),0.552,0.446,41,-2.13,8.62,False,0.2205042634356471
208352,TAW_2016_04_20_BAE005A,TAW,F,train,441.2,626.9,185.8,278.6,0,Pipe,Pipe(E[6]),1.0,0.271,24,0.01,13.46,False,0.21820753455217223
208352,TAW_2016_04_20_BAE005A,TAW,F,train,743.0,975.2,232.2,116.1,0,UNKNOWN,(idiolect pool),0.797,0.0,40,1.25,9.08,False,0.8740717733051852
208352,TAW_2016_04_20_BAE005A,TAW,F,train,1068.1,1184.2,116.1,92.9,0,Down,Down(slightcurve+click),0.919,0.76,34,7.25,9.13,False,0.24966895274023015
208352,TAW_2016_04_20_BAE005A,TAW,F,train,1253.9,1532.5,278.6,69.7,0,Pipe,Pipe_Upslope_Pipe,0.969,0.861,-1,4.36,6.94,False,0.2632473465180112
208352,TAW_2016_04_20_BAE005A,TAW,F,train,1671.8,1973.7,301.9,139.3,0,Downsqueak,Downsqueak(chumpbit)_Pipe(high),0.96,0.978,25,5.33,6.81,False,0.0006533907612995549
208353,TAW_2016_04_20_BAE007_04,TAW,M,train,23.2,92.9,69.7,,0,Stutter,Stutter(TAW),1.0,0.918,-1,-2.41,6.2,False,0.8706690341255177
208353,TAW_2016_04_20_BAE007_04,TAW,M,train,116.1,232.2,116.1,23.2,0,Stutter,Stutter(cheeselow),0.988,0.545,-1,-0.74,6.94,False,0.7925948132091347
208353,TAW_2016_04_20_BAE007_04,TAW,M,train,255.4,418.0,162.5,23.2,0,Trill,Trill(rattle),0.832,0.523,-1,0.39,9.81,False,0.627328935090678
208353,TAW_2016_04_20_BAE007_04,TAW,M,train,464.4,580.5,116.1,46.4,0,Chump,Chump,0.999,0.996,29,6.88,13.28,False,0.7502657639388423
208353,TAW_2016_04_20_BAE007_04,TAW,M,train,650.2,766.3,116.1,69.7,0,Pipe,Pipe(A#[6]),0.999,0.344,19,2.05,11.2,False,0.1520485674244918
208353,TAW_2016_04_20_BAE007_04,TAW,M,train,905.6,1277.1,371.5,139.3,0,Pipe,Pipe(double)_8vepipe,0.842,0.713,25,2.64,6.61,False,0.45832359458757543
208354,TAW_2016_04_20_BAE005A,TAW,F,train,92.9,162.5,69.7,,0,Stutter,Stutter(TAW),1.0,0.973,-1,-0.21,5.75,False,0.3512193873487809
208354,TAW_2016_04_20_BAE005A,TAW,F,train,255.4,325.1,69.7,92.9,0,Stutter,Stutter(TAW),1.0,0.994,-1,-0.66,4.7,False,0.09377652625701649
208354,TAW_2016_04_20_BAE005A,TAW,F,train,441.2,510.8,69.7,116.1,0,Stutter,Stutter(TAW),1.0,0.945,-1,0.14,4.09,False,0.4861304852149241
208354,TAW_2016_04_20_BAE005A,TAW,F,train,626.9,696.6,69.7,116.1,0,Stutter,Stutter(TAW),1.0,0.924,47,-1.08,4.3,False,0.9207396503426354
208354,TAW_2016_04_20_BAE005A,TAW,F,train,789.5,882.4,92.9,92.9,0,Stutter,Stutter(TAW),0.981,0.546,-1,0.16,4.39,False,0.04005911905069448
208354,TAW_2016_04_20_BAE005A,TAW,F,train,952.0,1044.9,92.9,69.7,0,Stutter,Stutter,0.998,0.346,47,-0.73,4.35,False,0.2914609134937939
208354,TAW_2016_04_20_BAE005A,TAW,F,train,1114.6,1300.3,185.8,69.7,0,Stutter,Stutter_Downsqueak(yshape),0.936,0.99,-1,7.36,7.67,False,0.20754093620570346
208354,TAW_2016_04_20_BAE005A,TAW,F,train,1370.0,1509.3,139.3,69.7,0,Pipe,Pipe(A[7])_Down(LAI),0.626,0.25,-1,6.42,11.42,False,0.23814665366569632
208354,TAW_2016_04_20_BAE005A,TAW,F,train,1579.0,1695.1,116.1,69.7,0,Pipe,Pipe(B[6]+),0.999,0.241,21,4.89,10.56,False,0.9084345518793753
208354,TAW_2016_04_20_BAE005A,TAW,F,train,1764.7,1857.6,92.9,69.7,0,Down,Down(slightcurve1),0.979,0.71,34,7.21,9.19,False,0.4680690542342901
208354,TAW_2016_04_20_BAE005A,TAW,F,train,1927.3,2182.7,255.4,69.7,0,Pipe,Pipe_Upslope_Pipe,0.865,0.932,-1,4.82,6.74,False,0.4662994129398188
208354,TAW_2016_04_20_BAE005A,TAW,F,train,2322.0,2507.8,185.8,139.3,0,Down_Pipe,Down_Pipe(G[6]+),0.994,0.385,35,6.62,10.35,False,0.7605756424552823
208354,TAW_2016_04_20_BAE005A,TAW,F,train,2670.3,2902.5,232.2,162.5,0,Pipe,Pipe(C[7]),1.0,0.464,21,5.03,10.74,False,0.1544922040049258
208355,TAW_2016_04_20_BAE008_01,TAW,M,train,23.2,278.6,255.4,,0,Pipe,Pipe(A[6]),0.999,0.521,18,0.98,14.97,False,0.4872653541000508
208355,TAW_2016_04_20_BAE008_01,TAW,M,train,557.3,789.5,232.2,278.6,0,Pipe,Pipe(C[7]+),0.977,0.473,26,5.18,9.12,False,0.4299852141210597
208355,TAW_2016_04_20_BAE008_01,TAW,M,train,1068.1,1184.2,116.1,278.6,0,Down,Down(slightcurve+click),0.993,0.512,34,7.21,8.97,False,0.5969106905466561
208355,TAW_2016_04_20_BAE008_01,TAW,M,train,1393.2,1671.8,278.6,209.0,0,Pipe,Pipe(OTHER),0.566,0.547,40,1.24,9.06,False,0.9995577032504386
208355,TAW_2016_04_20_BAE008_01,TAW,M,train,1996.9,2159.5,162.5,325.1,0,Pipe,Pipe(OTHER),0.85,0.725,18,1.2,7.03,False,0.7694488940820471
208356,TAW_2016_04_20_BAE008_01,TAW,M,train,46.4,232.2,185.8,,0,Pipe,Pipe(G#[6]+),1.0,0.818,18,1.01,15.07,False,0.3978657030174272
208356,TAW_2016_04_20_BAE008_01,TAW,M,train,371.5,626.9,255.4,139.3,0,Pipe,Pipe(E[7]),0.996,0.383,40,1.26,9.12,False,0.827553052274047
208356,TAW_2016_04_20_BAE008_01,TAW,M,train,673.4,783.7,110.3,46.4,0,UNKNOWN,(idiolect pool),0.862,0.0,-1,7.42,8.34,False,0.17070836331248018
208356,TAW_2016_04_20_BAE008_01,TAW,M,train,853.3,1155.2,301.9,69.7,0,Pipe,Pipe_Upslope_Pipe,0.762,0.783,-1,4.22,6.95,False,0.030463686308960125
208356,TAW_2016_04_20_BAE008_01,TAW,M,train,1294.5,1567.3,272.8,139.3,0,Downsqueak,Downsqueak(chumpbit)_Pipe(high),0.63,0.894,-1,5.03,6.8,False,0.20444837246427305
208359,TAW_2016_09_01_BAE002_02,TAW,F,train,46.4,116.1,69.7,,0,Stutter,Stutter(TAW),1.0,0.964,-1,-0.23,4.4,False,0.34041155611425966
208359,TAW_2016_09_01_BAE002_02,TAW,F,train,232.2,301.9,69.7,116.1,0,Stutter,Stutter(TAW),1.0,0.975,-1,-2.32,4.82,False,0.5105807574595599
208359,TAW_2016_09_01_BAE002_02,TAW,F,train,412.2,481.8,69.7,110.3,0,Stutter,Stutter(TAW),1.0,0.93,47,0.18,3.05,False,0.6151291405411998
208359,TAW_2016_09_01_BAE002_02,TAW,F,train,574.7,667.6,92.9,92.9,0,Stutter,Stutter(TAW),1.0,0.91,47,0.9,3.56,False,0.9106057172144217
208359,TAW_2016_09_01_BAE002_02,TAW,F,train,714.0,801.1,87.1,46.4,0,Stutter,Stutter,1.0,0.976,47,-0.01,3.14,False,0.5098540095504577
208359,TAW_2016_09_01_BAE002_02,TAW,F,train,824.3,894.0,69.7,23.2,0,Stutter,Stutter,1.0,0.878,-1,-1.46,4.12,False,0.5012756446257294
208359,TAW_2016_09_01_BAE002_02,TAW,F,train,940.4,1033.3,92.9,46.4,0,Stutter,Stutter(TAW),1.0,0.991,47,-0.36,4.02,False,0.05024300982298213
208361,TAW_2016_09_22_BAE007A,TAW,M,train,116.1,185.8,69.7,,0,Stutter,Stutter(TAW),1.0,0.859,-1,0.12,6.13,False,0.03491155265622381
208361,TAW_2016_09_22_BAE007A,TAW,M,train,418.0,510.8,92.9,232.2,0,Stutter,Stutter,1.0,0.805,-1,0.88,4.58,False,0.5511599619163721
208361,TAW_2016_09_22_BAE007A,TAW,M,train,574.7,876.6,301.9,63.9,0,UNKNOWN,(idiolect pool),0.958,0.0,-1,5.73,12.81,False,0.4381786132483445
208361,TAW_2016_09_22_BAE007A,TAW,M,train,923.0,1039.1,116.1,46.4,0,Pipe,Pipe(F#[6]),0.992,0.327,10,-1.39,11.07,False,0.8391803949802986
208361,TAW_2016_09_22_BAE007A,TAW,M,train,1126.2,1404.8,278.6,87.1,0,Stepup,Stepup(OTHER),0.87,0.776,21,4.88,10.51,False,0.16067958471184518
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,23.2,92.9,69.7,,0,Stutter,Stutter(TAW),1.0,0.666,49,-3.0,4.74,False,0.024971662117049598
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,185.8,255.4,69.7,92.9,0,Stutter,Stutter,1.0,0.501,47,0.01,3.78,False,0.44903876793012587
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,371.5,441.2,69.7,116.1,0,Stutter,Stutter,1.0,0.847,-1,-2.62,5.95,False,0.23747855675225749
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,510.8,580.5,69.7,69.7,0,Stutter,Stutter,1.0,0.953,47,-2.19,4.58,False,0.04961437333883745
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,673.4,766.3,92.9,92.9,0,Stutter,Stutter(TAW),1.0,0.952,47,-0.6,4.16,False,0.724598286847629
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,859.1,928.8,69.7,92.9,0,Stutter,Stutter,1.0,0.688,47,-0.34,3.57,False,0.11159299995724747
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,998.5,1091.3,92.9,69.7,0,Stutter,Stutter(TAW),1.0,0.967,47,-0.18,3.13,False,0.6083195000077717
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,1114.6,1184.2,69.7,23.2,0,Stutter,Stutter(decurved),1.0,0.946,47,-0.45,3.09,False,0.28104975016688916
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,1230.7,1323.5,92.9,46.4,0,Down,Down(slightcurve),0.984,0.468,-1,6.84,8.06,False,0.17349605035502202
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,1387.4,1549.9,162.5,63.9,0,UNKNOWN,(idiolect pool),0.966,0.0,-1,5.7,11.82,False,0.37975152291931746
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,1619.6,1735.7,116.1,69.7,0,Pipe,Pipe(A#[6]),1.0,0.618,19,1.89,10.98,False,0.8014457762229537
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,1782.1,1898.2,116.1,46.4,0,Down,Down(slightcurve1),0.945,0.404,34,6.88,8.73,False,0.3920935769045727
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,1991.1,2176.9,185.8,92.9,0,Pipe,Pipe(G#[6]+),1.0,0.376,21,3.99,10.12,False,0.7507696492110557
208362,TAW_2016_04_22_BAE004_01,TAW,F,train,2269.8,2525.2,255.4,92.9,0,Stepdown,Stepdown(OTHER),0.937,0.707,10,-0.92,10.74,False,0.1254862967991507
208363,TAW_2016_09_01_BAE010_03,TAW,F,train,766.3,835.9,69.7,,0,Stutter,Stutter,1.0,0.938,-1,-0.06,3.26,False,0.7727714196650791
208363,TAW_2016_09_01_BAE010_03,TAW,F,train,905.6,975.2,69.7,69.7,0,Stutter,Stutter,1.0,0.978,47,0.13,2.58,False,0.23693332490664865
208363,TAW_2016_09_01_BAE010_03,TAW,F,train,1021.7,1091.3,69.7,46.4,0,Stutter,Stutter,1.0,0.887,-1,-0.15,2.74,False,0.6773931298888728
208363,TAW_2016_09_01_BAE010_03,TAW,F,train,1137.8,1207.4,69.7,46.4,0,Stutter,Stutter(TAW),1.0,0.528,-1,-1.21,3.96,False,0.5657815548409963
208363,TAW_2016_09_01_BAE010_03,TAW,F,train,1253.9,1346.8,92.9,46.4,0,Stutter,Stutter,1.0,0.909,47,-0.15,3.32,False,0.9291447172116873
208363,TAW_2016_09_01_BAE010_03,TAW,F,train,1393.2,1486.1,92.9,46.4,0,Stutter,Stutter(TAW),1.0,0.995,47,0.16,4.23,False,0.38732251797531403
208363,TAW_2016_09_01_BAE010_03,TAW,F,train,1579.0,1671.8,92.9,92.9,0,Stutter,Stutter(TAW),1.0,0.946,47,0.26,2.6,False,0.06616518883444045
208365,TAW_2016_09_22_BAE007A,TAW,M,train,69.7,139.3,69.7,,0,Stutter,Stutter(TAW),1.0,0.694,-1,0.96,4.6,False,0.019155485551252904
208365,TAW_2016_09_22_BAE007A,TAW,M,train,394.7,510.8,116.1,255.4,0,Stutter,Stutter(TAW),1.0,0.84,-1,1.2,5.07,False,0.8268585609727531
208365,TAW_2016_09_22_BAE007A,TAW,M,train,766.3,789.5,23.2,255.4,0,Click,Click,0.995,1.0,-1,-2.02,4.29,False,0.5247356376614322
208365,TAW_2016_09_22_BAE007A,TAW,M,train,835.9,859.1,23.2,46.4,0,Click,Click,0.966,1.0,-1,-2.41,4.69,False,0.7752440518349493
208365,TAW_2016_09_22_BAE007A,TAW,M,train,905.6,1021.7,116.1,46.4,0,Pipe,Pipe(C#[6]),1.0,0.261,10,-1.32,11.3,False,0.2344256000115147
208365,TAW_2016_09_22_BAE007A,TAW,M,train,1137.8,1346.8,209.0,116.1,0,UNKNOWN,(idiolect pool),0.711,0.0,21,3.53,11.01,False,0.34508374551323373
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,0.0,185.8,185.8,,0,Upsqueak,Upsqueak(kitten)_Alarmy,0.697,0.781,-1,3.04,7.03,False,0.03010387221131894
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,510.8,650.2,139.3,325.1,0,Stutter,Stutter_Stutter(LBITAW+nownow),0.992,0.941,-1,0.61,5.34,False,0.9614923245741122
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,905.6,1114.6,209.0,255.4,0,Upsqueak,Upsqueak(piercing),1.0,0.923,-1,4.27,5.51,False,0.6678679067008134
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,1486.1,1689.3,203.2,371.5,0,Pipe,Pipe(hard)_Tink(G#[6]+),0.997,0.669,18,0.69,15.48,False,0.9332050877593062
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,2269.8,2548.4,278.6,580.5,0,Alarmy,Alarmy(double),0.996,0.62,40,0.95,8.63,False,0.2654964074290723
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,2914.1,3082.4,168.3,365.7,0,Upsqueak,Upsqueak(kitten)_Alarmy,0.893,0.914,-1,3.11,7.17,False,0.6114636112256608
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,3401.7,3541.0,139.3,319.3,0,Stutter,Stutter_Stutter(LBITAW+nownow),1.0,0.857,47,1.04,4.11,False,0.6784999682926378
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,3842.9,4051.9,209.0,301.9,0,Upsqueak,Upsqueak(piercing),1.0,0.859,-1,3.54,5.68,False,0.31754970025758844
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,4423.4,4649.8,226.4,371.5,0,Pipe,Pipe(G#[6]+),0.996,0.602,18,0.69,15.48,False,0.8481092350156301
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,5183.9,5433.5,249.6,534.1,0,Alarmy,Alarmy(double),1.0,0.717,40,0.78,8.04,False,0.9471614629002478
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,5787.6,5984.9,197.4,354.1,0,Alarmy,Alarmy(twobitCUV+beware),0.864,0.729,-1,2.63,6.97,False,0.8848551176960043
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,6333.2,6478.4,145.1,348.3,0,Stutter,Stutter_Stutter(LBITAW+nownow),0.998,0.883,47,0.77,4.22,False,0.7390669759393725
208366,TAW_2016_09_01_BAE011_01,TAW,M,train,6931.2,7151.7,220.6,452.8,0,Pipe,Pipe(hard)_Tink(G#[6]+),0.875,0.855,18,0.66,15.52,False,0.27746467972495403
208368,TAW_2016_09_01_BAE012A,TAW,M,train,92.9,255.4,162.5,,0,Cough,Cough(short),1.0,0.998,8,0.15,-1.59,False,0.28161604210563174
208368,TAW_2016_09_01_BAE012A,TAW,M,train,696.6,952.0,255.4,441.2,0,Cough,Cough(clickhigh),1.0,0.998,8,2.21,-1.88,False,0.9633603204460379
208368,TAW_2016_09_01_BAE012A,TAW,M,train,1439.6,1579.0,139.3,487.6,0,Stutter,Stutter_Stutter(LBITAW+nownow),1.0,0.848,47,1.34,3.9,False,0.010284495935692028
208368,TAW_2016_09_01_BAE012A,TAW,M,train,1666.0,1967.9,301.9,87.1,0,Chortle,Chortle(OTHER),0.911,0.815,-1,0.64,9.72,False,0.7160499732421445
208368,TAW_2016_09_01_BAE012A,TAW,M,train,2107.2,2478.7,371.5,139.3,0,Downsqueak,Downsqueak(bitunder)_Pipe(mid),1.0,0.973,39,3.7,5.41,False,0.7062461625552622
208368,TAW_2016_09_01_BAE012A,TAW,M,train,2618.0,2751.6,133.5,139.3,0,Upsqueak,Upsqueak(piercing),0.999,0.539,8,3.11,5.54,False,0.6226895409497974
208368,TAW_2016_09_01_BAE012A,TAW,M,train,2803.8,3053.4,249.6,52.2,0,Flatsqueak,Flatsqueak(downhook),0.943,0.639,46,3.51,6.24,False,0.9901088460868658
208368,TAW_2016_09_01_BAE012A,TAW,M,train,3198.5,3285.6,87.1,145.1,0,Stutter,Stutter(TAW),0.988,0.62,8,1.1,-0.88,False,0.31187943576372523
208368,TAW_2016_09_01_BAE012A,TAW,M,train,3401.7,3813.9,412.2,116.1,0,Upsqueak,Upsqueak(OTHER),0.971,0.803,46,3.44,6.5,False,0.3399718637932482
208368,TAW_2016_09_01_BAE012A,TAW,M,train,3912.6,4144.8,232.2,98.7,0,Downsqueak,Downsqueak(chumpbit)_Pipe(high),1.0,0.406,-1,4.52,6.17,False,0.07893940294655555
208368,TAW_2016_09_01_BAE012A,TAW,M,train,4307.3,4690.4,383.1,162.5,0,Stutter,Stutter_Stutter_Upsqueak,0.485,0.29,-1,4.53,6.78,False,0.44279813654373745
208368,TAW_2016_09_01_BAE012A,TAW,M,train,4783.3,5294.1,510.8,92.9,0,Alarmy,Alarmy(twobitCUV+stutter+beware),0.634,0.467,46,3.35,6.54,False,0.2610485262348481
208368,TAW_2016_09_01_BAE012A,TAW,M,train,5503.1,5596.0,92.9,209.0,0,Alarmy,Alarmy(short+up),0.998,0.943,-1,1.06,6.26,False,0.3433867021776442
208369,PKI_2017_02_23_WHW001_01,PKI,F,train,394.7,510.8,116.1,,0,UNKNOWN,(idiolect pool),0.999,0.0,26,4.96,8.89,False,0.8345717902556277
208369,PKI_2017_02_23_WHW001_01,PKI,F,train,743.0,905.6,162.5,232.2,0,Pipe,Pipe(D#[7]),0.947,0.317,25,10.17,8.37,False,0.9354845135274957
208369,PKI_2017_02_23_WHW001_01,PKI,F,train,1044.9,1253.9,209.0,139.3,0,UNKNOWN,(idiolect pool),0.999,0.0,-1,7.24,7.41,False,0.18573307200518563
